event_id,session_id,user_id,timestamp,ts,action_type,tool,amount,recipient_id,recipient_type,category,request_status,decision_status,balance_before,policy_auto_limit,policy_daily_limit,policy_allowed_tools,source,scenario,risk_label,fraud_label,policy_violation_label,is_new_recipient
E0000086,U001-normal-023,U001,2026-05-24T13:44:39,1779597879.0,PAYMENT,payment.execute,82800.0,U001-R016,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000087,U001-misuse-LOW_AND_SLOW_ATTACK-008,U001,2026-05-24T14:15:00,1779599700.0,TRANSFER,transfer.execute,339132.34039033303,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,LOW_AND_SLOW_ATTACK,1,0,0,0
E0000088,U001-misuse-LOW_AND_SLOW_ATTACK-008,U001,2026-05-24T16:15:00,1779606900.0,TRANSFER,transfer.execute,276195.39737042476,U001-N271790,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,LOW_AND_SLOW_ATTACK,1,0,1,1
E0000089,U001-misuse-LOW_AND_SLOW_ATTACK-008,U001,2026-05-24T18:15:00,1779614100.0,TRANSFER,transfer.execute,186004.66889871308,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,LOW_AND_SLOW_ATTACK,1,0,1,0
E0000090,U001-misuse-LOW_AND_SLOW_ATTACK-008,U001,2026-05-24T20:15:00,1779621300.0,TRANSFER,transfer.execute,210320.76770570982,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,LOW_AND_SLOW_ATTACK,1,0,1,0
E0000091,U001-misuse-LOW_AND_SLOW_ATTACK-008,U001,2026-05-24T22:15:00,1779628500.0,TRANSFER,transfer.execute,373490.9059605388,U001-N974353,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,LOW_AND_SLOW_ATTACK,1,0,1,1
E0000092,U001-misuse-LOW_AND_SLOW_ATTACK-008,U001,2026-05-25T00:15:00,1779635700.0,TRANSFER,transfer.execute,244680.22716680213,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,LOW_AND_SLOW_ATTACK,1,0,0,0
E0000093,U001-misuse-LOW_AND_SLOW_ATTACK-008,U001,2026-05-25T02:15:00,1779642900.0,TRANSFER,transfer.execute,360297.7272053183,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,LOW_AND_SLOW_ATTACK,1,0,0,0
E0000094,U001-normal-024,U001,2026-05-25T18:38:00,1779701880.0,TRANSFER,transfer.execute,605000.0,U001-R007,BILL,RENT,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,RECURRING_NORMAL,0,0,0,0
E0000095,U001-paysim-fraud-001,U001,2026-05-26T00:38:00,1779723480.0,TRANSFER,transfer.execute,2626131.7146079387,U001-N827398,PERSON,P2P,SUCCESS,NOT_EVALUATED,2668131.7146079387,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,paysim_fraud,ACCOUNT_DRAIN_TRANSFER,1,1,1,1
E0000096,U001-paysim-fraud-001,U001,2026-05-26T00:39:00,1779723540.0,TRANSFER,transfer.execute,443484.9141331762,U001-N827398,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,paysim_fraud,FOLLOW_UP_CASHOUT_PROXY,1,1,1,0
E0000097,U001-normal-026,U001,2026-05-27T06:12:32,1779829952.0,PAYMENT,payment.execute,442500.0,U001-R012,BILL,UTILITY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000098,U001-normal-026,U001,2026-05-27T10:06:19,1779843979.0,PAYMENT,payment.execute,8800.0,U001-R013,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000099,U001-agent-normal-033,U001,2026-05-27T14:03:35,1779858215.0,HISTORY_READ,history.read,0.0,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0000100,U001-normal-026,U001,2026-05-27T18:56:25,1779875785.0,PAYMENT,payment.execute,5100.0,U001-R019,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000101,U001-normal-027,U001,2026-05-28T06:43:06,1779918186.0,PAYMENT,payment.execute,23800.0,U001-R019,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000102,U001-normal-027,U001,2026-05-28T10:23:50,1779931430.0,PAYMENT,payment.execute,28400.0,U001-R006,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000103,U001-normal-027,U001,2026-05-28T17:24:25,1779956665.0,PAYMENT,payment.execute,20800.0,U001-R032,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000104,U001-normal-027,U001,2026-05-28T17:50:22,1779958222.0,PAYMENT,payment.execute,51000.0,U001-R009,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000105,U001-normal-027,U001,2026-05-28T18:34:00,1779960840.0,PAYMENT,payment.execute,14900.0,U001-R032,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,RECURRING_NORMAL,0,0,0,0
E0000106,U001-normal-027,U001,2026-05-28T21:34:23,1779971663.0,PAYMENT,payment.execute,360600.0,U001-R024,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000107,U001-normal-028,U001,2026-05-29T13:57:52,1780030672.0,PAYMENT,payment.execute,89600.0,U001-R026,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000108,U001-misuse-UNAUTHORIZED_TOOL-006,U001,2026-05-29T17:17:00,1780042620.0,LIMIT_MODIFY,limit.modify,0.0,U001-N911856,MERCHANT,SECURITIES,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,UNAUTHORIZED_TOOL,1,0,1,1
E0000109,U001-misuse-UNAUTHORIZED_TOOL-006,U001,2026-05-29T17:26:00,1780043160.0,INVEST_ORDER,invest.order,408000.0,U001-N553262,MERCHANT,SECURITIES,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,UNAUTHORIZED_TOOL,1,0,1,1
E0000110,U001-misuse-UNAUTHORIZED_TOOL-006,U001,2026-05-29T17:35:00,1780043700.0,CARD_ISSUE,card.issue,0.0,U001-N463215,MERCHANT,SECURITIES,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,UNAUTHORIZED_TOOL,1,0,1,1
E0000111,U001-normal-028,U001,2026-05-29T23:43:21,1780065801.0,PAYMENT,payment.execute,23400.0,U001-R017,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000112,U001-normal-029,U001,2026-05-30T08:07:57,1780096077.0,PAYMENT,payment.execute,54500.0,U001-R027,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000113,U001-normal-029,U001,2026-05-30T10:12:40,1780103560.0,PAYMENT,payment.execute,33500.0,U001-R006,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000114,U001-misuse-CUMULATIVE_BYPASS-003,U001,2026-05-30T12:21:00,1780111260.0,TRANSFER,transfer.execute,346308.52014943416,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CUMULATIVE_BYPASS,1,0,0,0
E0000115,U001-misuse-CUMULATIVE_BYPASS-003,U001,2026-05-30T12:49:00,1780112940.0,TRANSFER,transfer.execute,331715.7826341475,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CUMULATIVE_BYPASS,1,0,0,0
E0000116,U001-misuse-CUMULATIVE_BYPASS-003,U001,2026-05-30T13:17:00,1780114620.0,TRANSFER,transfer.execute,302382.525108537,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CUMULATIVE_BYPASS,1,0,0,0
E0000117,U001-misuse-CUMULATIVE_BYPASS-003,U001,2026-05-30T13:45:00,1780116300.0,TRANSFER,transfer.execute,282381.6316925922,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CUMULATIVE_BYPASS,1,0,0,0
E0000118,U001-misuse-CUMULATIVE_BYPASS-003,U001,2026-05-30T14:13:00,1780117980.0,TRANSFER,transfer.execute,287292.32751126046,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CUMULATIVE_BYPASS,1,0,0,0
E0000119,U001-misuse-CUMULATIVE_BYPASS-003,U001,2026-05-30T14:41:00,1780119660.0,TRANSFER,transfer.execute,338139.084554541,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CUMULATIVE_BYPASS,1,0,1,0
E0000120,U001-misuse-CUMULATIVE_BYPASS-003,U001,2026-05-30T15:09:00,1780121340.0,TRANSFER,transfer.execute,288381.47216261947,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,CUMULATIVE_BYPASS,1,0,1,0
E0000121,U001-normal-030,U001,2026-05-31T17:22:24,1780215744.0,PAYMENT,payment.execute,25100.0,U001-R003,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000122,U001-normal-030,U001,2026-05-31T17:59:19,1780217959.0,PAYMENT,payment.execute,5200.0,U001-R018,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000123,U001-normal-031,U001,2026-06-01T09:29:16,1780273756.0,PAYMENT,payment.execute,26800.0,U001-R013,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000124,U001-agent-normal-001,U001,2026-06-01T13:51:49,1780289509.0,TRANSFER,transfer.execute,5000.0,U001-R035,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0000125,U001-normal-031,U001,2026-06-01T19:23:13,1780309393.0,PAYMENT,payment.execute,19500.0,U001-R011,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000126,U001-normal-031,U001,2026-06-01T21:11:19,1780315879.0,PAYMENT,payment.execute,152400.0,U001-R026,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000127,U001-normal-032,U001,2026-06-02T01:11:04,1780330264.0,PAYMENT,payment.execute,65100.0,U001-R000,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000128,U001-normal-032,U001,2026-06-02T08:48:54,1780357734.0,PAYMENT,payment.execute,23900.0,U001-R032,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000129,U001-normal-032,U001,2026-06-02T19:23:54,1780395834.0,TRANSFER,transfer.execute,39700.0,U001-R015,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000130,U001-normal-033,U001,2026-06-03T17:55:55,1780476955.0,PAYMENT,payment.execute,6500.0,U001-R012,BILL,UTILITY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000131,U001-normal-033,U001,2026-06-03T21:59:16,1780491556.0,PAYMENT,payment.execute,38500.0,U001-R037,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000132,U001-normal-035,U001,2026-06-05T10:29:21,1780622961.0,PAYMENT,payment.execute,45800.0,U001-R020,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000133,U001-agent-normal-011,U001,2026-06-05T10:51:43,1780624303.0,HISTORY_READ,history.read,0.0,U001-R016,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0000134,U001-normal-035,U001,2026-06-05T11:13:46,1780625626.0,PAYMENT,payment.execute,42600.0,U001-R003,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000135,U001-normal-035,U001,2026-06-05T11:25:59,1780626359.0,PAYMENT,payment.execute,10200.0,U001-R006,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000136,U001-normal-035,U001,2026-06-05T19:07:54,1780654074.0,PAYMENT,payment.execute,28200.0,U001-R004,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000137,U001-normal-036,U001,2026-06-06T08:36:20,1780702580.0,PAYMENT,payment.execute,60400.0,U001-R019,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000138,U001-normal-036,U001,2026-06-06T12:54:03,1780718043.0,PAYMENT,payment.execute,2400.0,U001-R009,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000139,U001-normal-036,U001,2026-06-06T14:23:05,1780723385.0,PAYMENT,payment.execute,500.0,U001-R006,MERCHANT,ETC,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000140,U001-normal-036,U001,2026-06-06T14:28:07,1780723687.0,PAYMENT,payment.execute,4500.0,U001-R016,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000141,U001-normal-037,U001,2026-06-07T17:36:59,1780821419.0,PAYMENT,payment.execute,8700.0,U001-R007,BILL,RENT,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000142,U001-agent-normal-006,U001,2026-06-07T19:37:20,1780828640.0,TRANSFER,transfer.execute,5500.0,U001-R032,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0000143,U001-normal-037,U001,2026-06-07T19:50:26,1780829426.0,PAYMENT,payment.execute,70300.0,U001-R005,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000144,U001-normal-037,U001,2026-06-07T21:46:16,1780836376.0,PAYMENT,payment.execute,10600.0,U001-R005,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000145,U001-normal-038,U001,2026-06-08T04:08:51,1780859331.0,PAYMENT,payment.execute,5600.0,U001-R013,MERCHANT,SUBSCRIPTION,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000146,U001-normal-038,U001,2026-06-08T07:44:55,1780872295.0,PAYMENT,payment.execute,28200.0,U001-R026,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000147,U001-normal-038,U001,2026-06-08T10:07:58,1780880878.0,PAYMENT,payment.execute,47100.0,U001-R034,MERCHANT,TRANSPORT,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000148,U001-misuse-POLICY_CONFLICT-007,U001,2026-06-08T13:25:00,1780892700.0,TRANSFER,transfer.execute,802400.0,U001-N157186,PERSON,P2P,SUCCESS,NOT_EVALUATED,844400.0,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,agent_misuse,POLICY_CONFLICT,1,0,1,1
E0000149,U001-agent-normal-010,U001,2026-06-08T14:09:33,1780895373.0,BALANCE_READ,balance.read,0.0,U001-R003,MERCHANT,SIMPLE_PAY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_agent,DELEGATED_NORMAL,0,0,0,0
E0000150,U001-normal-038,U001,2026-06-08T16:32:52,1780903972.0,PAYMENT,payment.execute,29500.0,U001-R031,BILL,UTILITY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000151,U001-normal-039,U001,2026-06-09T07:04:24,1780956264.0,PAYMENT,payment.execute,66100.0,U001-R036,MERCHANT,FOOD,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000152,U001-hard-BUSINESS_BATCH-005,U001,2026-06-09T10:00:00,1780966800.0,TRANSFER,transfer.execute,168000.0,U001-N513738,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,BUSINESS_BATCH,0,0,0,1
E0000153,U001-hard-BUSINESS_BATCH-005,U001,2026-06-09T10:08:00,1780967280.0,TRANSFER,transfer.execute,168000.0,U001-N811963,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,BUSINESS_BATCH,0,0,0,1
E0000154,U001-hard-BUSINESS_BATCH-005,U001,2026-06-09T10:16:00,1780967760.0,TRANSFER,transfer.execute,168000.0,U001-N590244,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,BUSINESS_BATCH,0,0,0,1
E0000155,U001-hard-BUSINESS_BATCH-005,U001,2026-06-09T10:24:00,1780968240.0,TRANSFER,transfer.execute,168000.0,U001-N723373,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,BUSINESS_BATCH,0,0,0,1
E0000156,U001-hard-BUSINESS_BATCH-005,U001,2026-06-09T10:32:00,1780968720.0,TRANSFER,transfer.execute,168000.0,U001-N772692,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,BUSINESS_BATCH,0,0,0,1
E0000157,U001-hard-BUSINESS_BATCH-005,U001,2026-06-09T10:40:00,1780969200.0,TRANSFER,transfer.execute,168000.0,U001-N657686,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,BUSINESS_BATCH,0,0,0,1
E0000158,U001-hard-BUSINESS_BATCH-005,U001,2026-06-09T10:48:00,1780969680.0,TRANSFER,transfer.execute,168000.0,U001-N269000,PERSON,P2P,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,hard_negative,BUSINESS_BATCH,0,0,0,1
E0000159,U001-normal-039,U001,2026-06-09T18:21:00,1780996860.0,PAYMENT,payment.execute,63000.0,U001-R012,BILL,UTILITY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,RECURRING_NORMAL,0,0,0,0
E0000160,U001-normal-040,U001,2026-06-10T17:31:34,1781080294.0,PAYMENT,payment.execute,8200.0,U001-R031,BILL,UTILITY,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
E0000161,U001-normal-040,U001,2026-06-10T18:57:33,1781085453.0,PAYMENT,payment.execute,79600.0,U001-R004,MERCHANT,SHOPPING,SUCCESS,NOT_EVALUATED,734416.3140497641,680000.0,1800000.0,balance.read|history.read|transfer.execute|payment.execute,normal_user,DAILY_NORMAL,0,0,0,0
